datetime,x_hz,y_dbm
2024-08-22 11:26:33.138574,107296647.84,-73.7794952393
2024-08-22 11:26:34.142535,107296647.84,-77.0026626587
2024-08-22 11:26:35.146482,107296647.84,-76.1893081665
2024-08-22 11:26:36.150540,107296647.84,-79.4608306885
2024-08-22 11:26:37.154505,107296647.84,-80.435836792
2024-08-22 11:26:38.158495,107296647.84,-76.5989379883
2024-08-22 11:26:39.162506,107296647.84,-77.1034851074
2024-08-22 11:26:40.166525,107296647.84,-80.8122711182
2024-08-22 11:26:41.170665,107296647.84,-87.1175842285
2024-08-22 11:26:42.174726,107296647.84,-82.7031936646
2024-08-22 11:26:43.178886,107296647.84,-77.248046875
2024-08-22 11:26:44.183004,107296647.84,-81.8881225586
2024-08-22 11:26:45.187174,107296647.84,-79.6130828857
2024-08-22 11:26:46.191217,107296647.84,-82.6834564209
2024-08-22 11:26:47.195259,107296648.56,-97.9063949585
2024-08-22 11:26:48.199365,107296647.84,-80.5022277832
2024-08-22 11:26:49.203363,107296647.84,-77.6081085205
2024-08-22 11:26:50.207358,107296647.84,-79.9452209473
2024-08-22 11:26:51.211429,107296647.84,-75.9869766235
2024-08-22 11:26:52.215375,107296647.84,-75.7298431396
2024-08-22 11:26:53.219382,107296647.84,-85.1978530884
2024-08-22 11:26:54.223367,107296647.84,-76.9066314697
2024-08-22 11:26:55.227333,107296647.84,-78.5594024658
2024-08-22 11:26:56.231414,107296647.84,-77.8628234863
2024-08-22 11:26:57.235410,107296647.84,-74.7431411743
2024-08-22 11:26:58.239408,107296647.84,-73.3383331299
2024-08-22 11:26:59.243354,107296647.84,-72.7292861938
2024-08-22 11:27:00.247399,107296647.84,-77.8211288452
2024-08-22 11:27:01.251439,107296647.84,-83.102394104
2024-08-22 11:27:02.257696,107296647.84,-83.5368347168
2024-08-22 11:27:03.260611,107296647.84,-83.7444763184
2024-08-22 11:27:04.263432,107296647.84,-81.6816253662
2024-08-22 11:27:05.266244,107296647.84,-84.2725982666
2024-08-22 11:27:06.269710,107296647.11,-84.4010391235
2024-08-22 11:27:07.273771,107296647.84,-78.825378418
2024-08-22 11:27:08.277937,107296647.84,-77.3727645874
2024-08-22 11:27:09.282032,107296647.84,-79.3900756836
2024-08-22 11:27:10.284864,107296647.84,-74.6629333496
2024-08-22 11:27:11.288972,107296647.84,-74.0064926147
2024-08-22 11:27:12.292982,107296647.84,-80.1814727783
2024-08-22 11:27:13.297024,107296648.56,-82.5127563477
2024-08-22 11:27:14.301071,107296648.56,-84.4719161987
2024-08-22 11:27:15.305036,107296647.84,-86.3002624512
2024-08-22 11:27:16.309090,107296647.84,-79.2597198486
